created_at,source,original_text,cleaned_text,extra_clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
2021-06-18 18:08:17+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @ICANdecide: The NY State Health Department’s website recently posted a meme about the #Covid19 vaccines licensure, safety &amp; efficacy fo…","The NY State Health Department’s website recently posted a meme about the #Covid19 vaccines licensure, safety &amp; efficacy for others to share on their social media channels. The only problem-the statements promoted by the Health Dept are a flat out lie.
https://t.co/qwpbYlC3U2","the ny state health department’s website recently posted a meme about the covid19 vaccines licensure safety &amp efficacy for others to share on their social media channels the only problem-the statements promoted by the health dept are a flat out lie
","Sentiment(polarity=0.002083333333333333, subjectivity=0.36041666666666666)",0.0020833334,0.36041668,en,314.0,183.0,philomathyjen,123188,992.0,766.0,,Covid19,ICANdecide,,
2021-06-18 18:08:18+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jeppestown: #COVID19 cases in South Africa has risen to 1,796,589. Increase of 10,510. The death toll is at 58,441. Increase of 118. Re…","#COVID19 cases in South Africa has risen to 1,796,589. Increase of 10,510. The death toll is at 58,441. Increase of 118. Recoveries stand at 1,632,182.",covid19 cases in south africa has risen to 1796589 increase of 10510 the death toll is at 58441 increase of 118 recoveries stand at 1632182,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,2.0,1.0,islolly,19619,447.0,197.0,,COVID19,jeppestown,,
2021-06-18 18:08:24+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @MediccGail: BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with…,BioCubaFarma says phase 3 clinical trial results for #Cuban #COVID19 #vaccines are due out in a few days. Soberana02 (with and without booster) and Abdala were tested in 85K+ volunteers in Havana and eastern Cuba. @BioCubaFarma @FinlayInstituto @cda_dc @WOLA_org @aperezriverol https://t.co/GkrwLdJX1M,biocubafarma says phase 3 clinical trial results for cuban covid19 vaccines are due out in a few days soberana02 (with and without booster) and abdala were tested in 85k+ volunteers in havana and eastern cuba biocubafarma finlayinstituto cda_dc wola_org aperezriverol ,"Sentiment(polarity=-0.1625, subjectivity=0.2375)",-0.1625,0.2375,en,60.0,32.0,MarcosA45620496,2215,295.0,446.0,,Cuban,MediccGail,"Vedado, la Habana.",
2021-06-18 18:08:26+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa. https://t.co/sOgIroihOc",dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate request for vaccines to africa we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa ,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333334,0.45555556,en,226.0,102.0,JacQuie05121768,10214,159.0,165.0,,,globalhlthtwit,,
2021-06-18 18:08:36+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @TelGlobalHealth: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen…","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM","🚨africa is ""in the midst of a full-blown third wave"" of coronavirus the head of whoafro has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

jriggers reports ~ 🧵
","Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",0.16666667,0.18888889,en,552.0,616.0,environments21,6099,69.0,164.0,,,TelGlobalHealth,Mumbai,
2021-06-18 18:08:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @TelGlobalHealth: 🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen…","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM","🚨africa is ""in the midst of a full-blown third wave"" of coronavirus the head of whoafro has warned

cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

jriggers reports ~ 🧵
","Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",0.16666667,0.18888889,en,553.0,617.0,ishita_gh,286,122.0,318.0,,,TelGlobalHealth,Kalyani,
2021-06-18 18:09:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCDirector: I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine n…","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP","i’m pleased to welcome the wecandothis bus to atlanta today remember there are 3 easy ways to find a covid19 vaccine near you  
🔍 search   
📱text your zip code to 438829  
📞 call 1-800-232-0233 ","Sentiment(polarity=0.5083333333333333, subjectivity=0.7833333333333333)",0.5083333,0.78333336,en,699.0,227.0,knit1purr2,165669,266.0,641.0,,WeCanDoThis,CDCDirector,,
2021-06-18 18:09:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @The_BMC: Join us tomorrow, June 19th, from 11am-7pm at KIPP Academy for a #COVID19 Vaccination Clinic! 

@pfizer &amp; @JNJNews #vaccines w…","Join us tomorrow, June 19th, from 11am-7pm at KIPP Academy for a #COVID19 Vaccination Clinic! 

@pfizer &amp; @JNJNews #vaccines will be available. Individuals 12+ are eligible to get vaccinated. 

For more info &amp; consent form for minors, visit: https://t.co/KXE36ZxI9u https://t.co/F38OSgANuH","join us tomorrow june 19th from 11am-7pm at kipp academy for a covid19 vaccination clinic 

pfizer &amp jnjnews vaccines will be available individuals 12+ are eligible to get vaccinated 

for more info &amp consent form for minors visit  ","Sentiment(polarity=0.45, subjectivity=0.45)",0.45,0.45,en,1.0,1.0,GraykenBMC,369,287.0,225.0,,COVID19,The_BMC,Boston Medical Center,
2021-06-18 18:09:20+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @DrEricDing: Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lot…,"Top question asked right now: what to do about J&amp;J 1-shot #COVID19 vaccine &amp; rise of #DeltaVariant? Not medical advice: lots of immunologists are hypothesizing &amp; predicting mixing vaccines of different types could yield equal/better response. Trials TBD.🧵
https://t.co/Hd1l6hWo44","top question asked right now what to do about j&ampj 1-shot covid19 vaccine &amp rise of deltavariant not medical advice lots of immunologists are hypothesizing &amp predicting mixing vaccines of different types could yield equal/better response trials tbd🧵
","Sentiment(polarity=0.19642857142857142, subjectivity=0.4089285714285714)",0.19642857,0.40892857,en,437.0,193.0,jadzia_1,101950,484.0,713.0,,COVID19,DrEricDing,USA,
2021-06-18 18:09:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @IsraelinCanada: #Israel will be donating more than 1 MILLION doses of the #COVID19 vaccine to the Palestinian Authority in an effort to…,"#Israel will be donating more than 1 MILLION doses of the #COVID19 vaccine to the Palestinian Authority in an effort to help fight the pandemic. 

The first 100,000 vaccines were transferred to the PA this morning through Bitunia crossing.

https://t.co/7qoNe6JOuZ","israel will be donating more than 1 million doses of the covid19 vaccine to the palestinian authority in an effort to help fight the pandemic 

the first 100000 vaccines were transferred to the pa this morning through bitunia crossing

","Sentiment(polarity=0.375, subjectivity=0.41666666666666663)",0.375,0.41666666,en,7.0,4.0,StarColombo,200149,2675.0,4924.0,,Israel,IsraelinCanada,,
2021-06-18 18:09:26+00:00,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RT @Winnie_Byanyima: We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our…","We are dying! Ugandans need the world to stand with them. We need oxygen, PPEs, #COVID19 vaccines and money to pay our over-stretched health workers.
World, we need each other! 

Oxygen failure kills 30 Covid patients at Mulago  https://t.co/o1K0IUGf6Z via @DailyMonitor","we are dying ugandans need the world to stand with them we need oxygen ppes covid19 vaccines and money to pay our over-stretched health workers
world we need each other 

oxygen failure kills 30 covid patients at mulago   via dailymonitor","Sentiment(polarity=-0.23645833333333335, subjectivity=0.3375)",-0.23645833,0.3375,en,865.0,489.0,the_tenderer,11388,735.0,999.0,,COVID19,Winnie_Byanyima,kampala,
2021-06-18 18:09:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @itranslate123: @IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid1…,"@IsraelMFA Israel is a brutal nazi-like entity.... it sent EXPIRED vaccines to Palestinians to further worsen the covid19 pandemic. Israel could have sent the vaccines to Palestinians it occupies OR ppl who need them in Africa or Asia. But instead, it let the vaccines expire. 
#Thisisisrael https://t.co/n2OpwpAhXO","israelmfa israel is a brutal nazi-like entity it sent expired vaccines to palestinians to further worsen the covid19 pandemic israel could have sent the vaccines to palestinians it occupies or ppl who need them in africa or asia but instead it let the vaccines expire 
thisisisrael ","Sentiment(polarity=-0.4375, subjectivity=0.75)",-0.4375,0.75,en,7.0,6.0,ZainabMZuberi,14583,253.0,675.0,,,itranslate123,Islamabad,
2021-06-18 18:09:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @ern_reconnet: #ERNReCONNET meeting: #SLE and #COVID19 #vaccines 

""That's the reason why ERNs were developed...""

#patientsinvolvement…","#ERNReCONNET meeting: #SLE and #COVID19 #vaccines 

""That's the reason why ERNs were developed...""

#patientsinvolvement #bestpractices for people living with #SystemicLupusErythematosus https://t.co/IJluIIioyn","ernreconnet meeting sle and covid19 vaccines 

""that is the reason why erns were developed""

patientsinvolvement bestpractices for people living with systemiclupuserythematosus ","Sentiment(polarity=0.1, subjectivity=0.3)",0.1,0.3,en,7.0,5.0,gerardespinosa5,2121,2483.0,429.0,,ERNReCONNET,ern_reconnet,"Catalunya, Espanya",
2021-06-18 18:09:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate request for vaccines to africa we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333334,0.45555556,en,228.0,104.0,Anniemdg,9714,330.0,1177.0,,,globalhlthtwit,"Birmingham, England",
2021-06-18 18:10:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ProfPMiddleton: .@NicolaSturgeon reports that whereas around 13% of positive #Covid19 cases ended up in hospital at the beginning of th…,".@NicolaSturgeon reports that whereas around 13% of positive #Covid19 cases ended up in hospital at the beginning of the year, it is now down to around 5%. This shows the vaccines are having an effect.",nicolasturgeon reports that whereas around 13% of positive covid19 cases ended up in hospital at the beginning of the year it is now down to around 5% this shows the vaccines are having an effect,"Sentiment(polarity=0.03585858585858584, subjectivity=0.4171717171717172)",0.035858586,0.41717172,en,49.0,13.0,MRSMLH,276204,2058.0,1360.0,,Covid19,ProfPMiddleton,,
2021-06-18 18:10:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate request for vaccines to africa we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333334,0.45555556,en,229.0,105.0,redalphababe,223072,17354.0,12667.0,,,globalhlthtwit,Chester and Around the EU,
2021-06-18 18:10:32+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14…","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg","you can get a covid19 vaccine and other vaccines including flu and shingles at the same visit you no longer need to wait 14 days between vaccines side effects are the same if vaccines are given alone or together 
 
more about vaccine timing  ","Sentiment(polarity=0.09375, subjectivity=0.28125)",0.09375,0.28125,en,116.0,66.0,ELIANATARDIO,139251,40265.0,2687.0,,COVID19,CDCgov,"Pasión, Compasión y Estilo",
2021-06-18 18:10:33+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @P4HR: Key takeaway from @AfAmResearch &amp; @commonwealthfnd's survey: An individual's personal doctor/primary care physician is the most e…,"Key takeaway from @AfAmResearch &amp; @commonwealthfnd's survey: An individual's personal doctor/primary care physician is the most effective messenger when it comes to #COVID19 vaccines.

We need trustworthy messengers in order to reduce vaccine hesitancy.
https://t.co/fMSixS4o6p https://t.co/doZEloxGuH","key takeaway from afamresearch &amp commonwealthfnd is survey an individual is personal doctor/primary care physician is the most effective messenger when imes to covid19 vaccines

we need trustworthy messengers in order to reduce vaccine hesitancy
 ","Sentiment(polarity=0.22000000000000003, subjectivity=0.6)",0.22,0.6,en,1.0,1.0,max_hadler,88,59.0,212.0,,,P4HR,,
2021-06-18 18:10:34+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @IFCAfrica: #COVID19 has changed the way we live &amp; work &amp; made improving digital services more important for financial institutions &amp; th…,"#COVID19 has changed the way we live &amp; work &amp; made improving digital services more important for financial institutions &amp; their customers. To support this transformation, @IFC_org launched its #DigilabFinance program in #Africa &amp; the #MiddleEast: https://t.co/ReA6lLyAWi https://t.co/K3LqApk00a",covid19 has changed the way we live &amp work &amp made improving digital services more important for financial institutions &amp their customers to support this transformation ifc_org launched its digilabfinance program in africa &amp the middleeast  ,"Sentiment(polarity=0.20727272727272728, subjectivity=0.4)",0.20727272,0.4,en,16.0,7.0,SPimentaIFC,661,2293.0,374.0,,COVID19,IFCAfrica,,
2021-06-18 18:10:41+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @TelGlobalHealth: .@MoetiTshidi said that the continent welcomed the recent international vaccine pledges to donate more jabs later in t…,".@MoetiTshidi said that the continent welcomed the recent international vaccine pledges to donate more jabs later in the year. 

However, added that ""if we are to curb the third wave, Africa needs doses here and now.""

@jriggers has more
https://t.co/CRDhqPHFWM","moetitshidi said that the continent welcomed the recent international vaccine pledges to donate more jabs later in the year 

however added that ""if we are to curb the third wave africa needs doses here and now""

jriggers has more
","Sentiment(polarity=0.16666666666666666, subjectivity=0.20833333333333334)",0.16666667,0.20833333,en,40.0,24.0,joerwallen,4722,8064.0,2124.0,,,TelGlobalHealth,"Mumbai, India",
2021-06-18 18:10:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,"Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.","africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urgent action 

we’ve seen in india and elsewhere just how quickly covid19 can rebound and overwhelm health systems","Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",0.19583334,0.2875,en,74.0,79.0,redalphababe,223073,17354.0,12667.0,,,MoetiTshidi,Chester and Around the EU,
2021-06-18 18:10:53+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @HRA_Latest: Research has been crucial in developing diagnostics, treatments and vaccines to combat #COVID19.  Our Chief Executive @matt…","Research has been crucial in developing diagnostics, treatments and vaccines to combat #COVID19.  Our Chief Executive @matt_westmore wants to thank everyone who has played their part. #Red4Research https://t.co/NgWHCrfj82",research has been crucial in developing diagnostics treatments and vaccines to combat covid19  our chief executive matt_westmore wants to thank everyone who has played their part red4research ,"Sentiment(polarity=0.1, subjectivity=0.55)",0.1,0.55,en,13.0,4.0,Research2note,334,310.0,26.0,,COVID19,HRA_Latest,,
2021-06-18 18:11:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @ProfJNMoyo: It's telling how Mnangagwa and his varakashi have fallen for the sarcastic insult to the Australian Prime Minister on this…,"It's telling how Mnangagwa and his varakashi have fallen for the sarcastic insult to the Australian Prime Minister on this video clip that, ""Zimbabwe is doing better"" in rolling out #Covid19 vaccination. How can Zimbabwe do better when it ran out of its paltry vaccines, long ago? https://t.co/ZfLxO5cKxT","it is telling how mnangagwa and his varakashi have fallen for the sarcastic insult to the australian prime minister on this video clip that ""zimbabwe is doing better"" in rolling out covid19 vaccination how can zimbabwe do better when it ran out of its paltry vaccines long ago ","Sentiment(polarity=0.21000000000000002, subjectivity=0.44000000000000006)",0.21,0.44,en,122.0,32.0,kevykufee24,64671,15481.0,2168.0,,,ProfJNMoyo,"Harare, Zimbabwe",
2021-06-18 18:11:04+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @KalainH: As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of a…","As of June 17th, T&amp;T has administered 201,313 doses of a WHO-approved #COVID19 vaccine. The country has approximately 56% of available stock remaining.

In Tobago, that number is lower at 15% (June 17th) with 3,000 Sinopharm doses arriving on Monday.

https://t.co/9NsIhQXxpU https://t.co/cVGwSlnmxl","as of june 17th t&ampt has administered 201313 doses of a who-approved covid19 vaccine the country has approximately 56% of available stock remaining

in tobago that number is lower at 15% (june 17th) with 3000 sinopharm doses arriving on monday

 ","Sentiment(polarity=0.0, subjectivity=0.5)",0.0,0.5,en,54.0,20.0,21ChazzieWazzie,5374,66.0,171.0,,COVID19,KalainH,Trinidad,
2021-06-18 18:11:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @arstechnica: So far, US citizens have had the choice of RNA-based vaccines. The Novavax vaccine uses an entirely different technology.…","So far, US citizens have had the choice of RNA-based vaccines. The Novavax vaccine uses an entirely different technology. #COVID19 https://t.co/tx2z9xjXMz",so far us citizens have had the choice of rna-based vaccines the novavax vaccine uses an entirely different technology covid19 ,"Sentiment(polarity=0.05, subjectivity=0.8)",0.05,0.8,en,13.0,11.0,SmileSimplify,223563,1264.0,635.0,,,arstechnica,"SF/Bay Area, CA",
2021-06-18 18:11:10+00:00,"<a href=""https://twitter.com/pubhealth_watch"" rel=""nofollow"">publichealthaggregator</a>","RT @CDCgov: How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe…","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK","how do we know covid19 vaccines are safe

cdc &amp us_fda have safety monitoring systems to make sure every vaccine is as safe as possible one system vaers records adverse events from patients and doctors and can signal a potential safety issue more  ","Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",0.33333334,0.7314815,en,1.0,1.0,monitor_PH,299740,1553.0,92.0,,COVID19,CDCgov,,
2021-06-18 18:11:15+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RealJoelSmalley: Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy…","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",yet another amazingly qualified and courageous doctor roger hodkinson speaks out against the crazy government policy responses to covid  i have condensed his 45 minutes on the hirewire to 6 twitter size edits starting with an overview of interventions and vaccines  ,"Sentiment(polarity=3.700743415417188e-17, subjectivity=0.6333333333333334)",3.7007435e-17,0.6333333,en,543.0,354.0,DERMOTRE,6124,434.0,1193.0,,,RealJoelSmalley,Ireland,
2021-06-18 18:11:16+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe…","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK","how do we know covid19 vaccines are safe

cdc &amp us_fda have safety monitoring systems to make sure every vaccine is as safe as possible one system vaers records adverse events from patients and doctors and can signal a potential safety issue more  ","Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",0.33333334,0.7314815,en,4.0,2.0,chrisatchs,212096,5579.0,5877.0,,COVID19,CDCgov,"McAllen, TX",
2021-06-18 18:11:25+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @MoetiTshidi: Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urg…,"Africa is in the midst of a full blown third wave. The sobering trajectory of surging cases should rouse everyone into urgent action. 

We’ve seen in India and elsewhere just how quickly #COVID19 can rebound and overwhelm health systems.","africa is in the midst of a full blown third wave the sobering trajectory of surging cases should rouse everyone into urgent action 

we’ve seen in india and elsewhere just how quickly covid19 can rebound and overwhelm health systems","Sentiment(polarity=0.1958333333333333, subjectivity=0.2875)",0.19583334,0.2875,en,74.0,80.0,Claire_Myfanwy,8273,234.0,828.0,,,MoetiTshidi,Isolation,
2021-06-18 18:11:25+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @CDCgov: How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe…","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK","how do we know covid19 vaccines are safe

cdc &amp us_fda have safety monitoring systems to make sure every vaccine is as safe as possible one system vaers records adverse events from patients and doctors and can signal a potential safety issue more  ","Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",0.33333334,0.7314815,en,5.0,3.0,samuelcamarade,42628,698.0,4999.0,,COVID19,CDCgov,,
2021-06-18 18:11:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CDCgov: How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe…","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK","how do we know covid19 vaccines are safe

cdc &amp us_fda have safety monitoring systems to make sure every vaccine is as safe as possible one system vaers records adverse events from patients and doctors and can signal a potential safety issue more  ","Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",0.33333334,0.7314815,en,5.0,4.0,ReporterPhoenix,393085,28694.0,31561.0,,COVID19,CDCgov,"Bergen, Western Norway",
2021-06-18 18:11:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @CDCgov: How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe…","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK","how do we know covid19 vaccines are safe

cdc &amp us_fda have safety monitoring systems to make sure every vaccine is as safe as possible one system vaers records adverse events from patients and doctors and can signal a potential safety issue more  ","Sentiment(polarity=0.3333333333333333, subjectivity=0.7314814814814815)",0.33333334,0.7314815,en,5.0,5.0,BrownCoHealth,1115,620.0,104.0,,COVID19,CDCgov,"Brown County, Wisconsin",
2021-06-18 18:11:36+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @globalhlthtwit: Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate re…","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate request for vaccines to africa we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa,"Sentiment(polarity=0.13333333333333333, subjectivity=0.45555555555555555)",0.13333334,0.45555556,en,230.0,106.0,MizTaylor1,9128,257.0,291.0,,,globalhlthtwit,"Dorset, UK",
2021-06-18 18:11:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @PrakashLab: What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available…,What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available! I am struggling to make sense of the world these days. We learned a lot with India’s 2nd wave - those lessons should be broadly applicable. @IndiaCOVIDSOS,what we saw unfolding in india has now begun ravaging uganda and this will continue until vaccines are equitably available i am struggling to make sense of the world these days we learned a lot with india’s 2nd wave - those lessons should be broadly applicable indiacovidsos,"Sentiment(polarity=0.1875, subjectivity=0.23750000000000002)",0.1875,0.2375,en,81.0,37.0,marija_backovic,3072,711.0,676.0,,,PrakashLab,"Paris, France",
